0,340.496
0,9.767
1,16.94
0,46.431
1,37.303
2,44.867
0,29.888
1,292.886
2,292.518
3,292.674
3,341.793
4,343.476
0,596.868
1,596.733
2,596.747
0,557.559
2,576.284
3,575.842
4,576.186
1,580.103
5,612.731
0,533.431
1,535.011
2,533.582
3,540.33
4,540.402
5,535.221
6,540.508
0,554.624
1,554.778
2,548.956
3,547.672
4,552.307
5,548.642
6,553.618
7,554.414
0,574.589
1,574.101
2,572.58
3,580.721
4,580.962
5,580.346
6,581.502
7,574.947
8,574.925
8,613.262
0,846.074
2,846.419
4,831.664
6,835.951
7,841.877
9,846.286
1,841.536
3,846.177
5,845.402
0,640.982
1,637.54
2,644.876
3,645.823
4,640.216
5,639.457
6,645.967
7,646.383
8,644.451
9,645.495
10,644.021
0,590.225
1,595.555
2,602.143
3,602.091
4,589.427
5,600.758
6,596.203
7,596.093
8,586.663
9,602.604
10,597.612
11,602.768
0,619.607
1,628.792
2,627.536
3,634.474
4,633.486
5,630.819
6,634.824
7,631.96
8,634.726
9,635.735
10,630.621
11,630.385
12,626.135
0,647.483
1,648.442
2,645.797
3,643.33
4,647.086
5,643.121
6,648.067
7,648.432
8,647.525
9,648.208
10,645.626
11,648.039
12,646.803
13,647.412
0,659.531
1,660.342
2,652.397
3,659.983
4,652.415
5,660.393
6,659.849
7,659.305
8,658.138
9,658.076
10,654.361
11,652.872
12,657.66
13,658.533
14,652.74
0,668.35
1,667.228
2,657.875
3,666.466
4,667.835
5,666.844
6,656.708
7,660.068
8,656.091
9,665.17
10,657.826
11,665.569
12,667.511
13,667.033
14,668.211
15,667.355
0,620.729
1,616.744
2,615.116
3,617.689
4,620.46
5,616.471
6,620.671
7,622.034
8,615.223
9,623.09
10,622.988
11,617.791
12,622.413
13,622.189
14,622.209
15,622.491
16,622.681
0,649.694
1,657.498
2,648.809
3,660.156
4,658.67
5,660.969
6,652.207
7,660.36
8,659.202
9,653.727
10,652.339
11,660.417
12,656.974
13,660.237
14,652.847
15,653.439
16,649.761
17,657.561
0,890.153
1,897.06
2,888.438
3,895.95
4,893.328
5,897.96
6,896.756
7,898.289
8,890.914
9,898.909
10,898.684
11,889.172
12,895.312
13,894.631
14,862.552
15,893.101
16,893.541
17,891.601
18,890.557
0,425.743
1,421.712
2,416.714
3,423.26
4,416.71
5,422.825
6,416.957
7,423.606
8,424.533
9,420.096
10,427.912
11,428.668
12,427.962
13,428.514
14,423.493
15,426.538
16,410.459
17,426.146
18,423.112
19,426.184
0,650.804
1,651.033
2,661.298
3,663.421
4,660.131
5,658.564
6,662.519
7,658.896
8,662.651
9,658.946
10,652.116
11,659.075
12,652.445
13,663.634
14,661.047
15,661.919
16,650.945
17,656.547
18,645.609
19,649.309
20,659.634
0,655.955
1,673.759
2,669.68
3,672.573
4,657.355
5,667.007
6,658.833
7,670.691
8,665.673
9,656.847
10,664.37
11,667.433
12,660.092
13,664.159
14,666.954
15,661.474
16,668.847
17,665.49
18,652.964
19,670.818
20,671.351
21,668.703
0,634.27
1,637.753
2,633.072
3,634.077
4,635.442
5,632.948
6,635.103
7,634.653
8,640.606
9,633.94
10,631.862
11,622.34
12,645.539
13,647.481
14,626.869
15,646.637
16,630.646
17,615.31
18,637.045
19,639.024
20,637.176
21,637.357
22,636.823
0,664.804
1,662.48
2,664.409
3,662.119
4,652.412
5,656.795
6,650.857
7,662.546
8,664.024
9,662.392
10,655.504
11,658.186
12,664.203
13,663.969
14,665.237
15,666.692
16,664.419
17,664.372
18,665.212
19,661.245
20,654.017
21,662.823
22,653.93
23,661.333
