0,338.689
0,10.812
1,10.507
0,31.647
1,31.714
2,31.809
1,333.026
0,590.263
2,584.908
3,590.707
3,319.16
4,312.147
1,566.846
2,552.382
0,556.959
0,558.563
1,558.409
2,563.991
3,558.307
4,557.031
5,558.376
0,563.764
1,563.814
2,564.169
3,557.973
4,558.793
5,563.964
6,558.387
0,563.324
1,563.07
2,558.959
3,562.991
4,562.498
5,559.947
6,562.91
7,563.322
0,796.869
1,806.731
2,797.137
3,810.65
4,799.798
5,806.907
6,804.323
7,811.324
8,801.082
0,604.812
1,605.344
2,600.608
3,605.289
4,592.461
5,605.604
6,599.123
7,597.155
8,588.404
9,598.547
0,599.526
1,596.97
2,599.999
3,593.807
4,599.356
5,600.224
6,600.473
7,600.297
8,600.197
9,594.91
10,593.227
0,597.158
1,601.459
2,601.453
3,598.522
4,601.28
5,598.78
6,603.049
7,598.008
8,601.644
9,595.629
10,600.916
11,593.807
0,610.186
1,614.357
2,613.081
3,607.405
4,604.255
5,607.049
6,612.757
7,606.714
8,606.629
9,614.604
10,615.65
11,611.414
12,614.656
0,644.395
1,637.953
2,643.354
3,642.804
4,642.547
5,636.499
6,635.452
7,642.485
8,642.61
9,643.254
10,644.537
11,645.167
12,638.815
13,645.475
0,616.897
1,610.752
2,615.698
3,610.349
5,615.173
6,615.293
7,610.025
8,614.61
9,616.075
10,615.484
11,612.337
12,615.567
13,615.546
14,615.584
4,610.385
0,876.858
1,886.885
2,887.26
3,878.698
4,874.323
5,884.662
6,877.4
7,883.233
8,884.234
9,885.014
10,874.317
11,880.283
12,885.254
13,877.766
14,886.558
15,887.426
0,867.464
1,862.965
2,861.833
3,877.971
5,877.075
6,865.41
7,875.581
8,876.82
9,877.088
10,862.608
11,877.336
12,876.357
13,868.063
14,867.346
15,876.798
16,867.133
4,877.627
0,673.229
1,657.205
2,672.967
3,672.084
4,653.581
5,657.129
6,667.743
7,656.131
8,673.519
9,657.024
10,672.211
11,658.576
12,672.48
13,674.467
14,661.893
15,673.116
16,673.183
17,656.817
0,648.706
1,647.773
3,637.465
4,634.962
5,637.319
6,644.034
7,635.506
8,646.704
9,637.128
10,646.468
11,640.573
12,648.748
13,637.551
14,648.55
15,647.164
16,642.905
17,648.11
18,648.426
2,646.001
0,627.17
1,605.901
2,626.424
3,627.259
4,627.327
5,627.754
6,621.03
7,626.592
8,628.746
9,608.597
10,627.698
11,621.698
12,610.089
13,615.171
14,613.141
15,619.68
16,627.201
17,627.279
18,626.67
19,615.011
0,673.63
1,671.362
2,674.557
3,674.491
4,673.032
5,667.3
6,672.905
7,673.817
8,668.461
9,673.118
10,674.053
11,667.706
12,673.753
13,674.057
14,665.924
15,672.656
16,673.391
17,673.554
18,673.129
19,673.646
20,670.826
0,676.31
1,663.401
2,670.582
3,668.949
4,662.43
5,673.539
6,661.494
7,673.736
8,670.062
9,663.755
10,670.441
11,676.008
12,677.608
13,663.105
14,673.585
15,673.543
16,673.746
17,670.955
18,673.436
19,675.393
20,675.512
21,675.74
0,717.582
1,708.658
2,713.009
3,712.929
4,711.566
5,713.571
6,707.211
7,701.808
8,713.852
9,718.867
10,716.512
11,714.033
12,712.004
13,718.562
14,708.396
15,690.788
16,720.707
17,713.151
18,721.525
19,719.524
20,708.284
21,716.88
22,714.986
0,679.943
1,679.752
2,678.849
5,657.883
7,668.651
8,679.288
9,676.084
10,670.094
11,680.111
12,680.115
13,679.652
14,674.781
15,667.355
16,672.889
17,678.27
18,677.597
20,668.273
21,657.46
22,661.269
23,680.28
3,674.723
4,673.137
6,677.898
19,666.956
