0,1219.11
0,11.415
1,12.233
0,27.252
1,36.618
2,43.86
2,1184.31
0,2641.26
3,2642.67
1,2637.75
0,1510.11
1,1504.75
2,1511.48
3,1504.75
4,1511.17
0,2631.98
2,2638.12
4,2610.93
1,2638.08
3,2638.22
5,2631.88
0,1233.25
1,1242.31
2,1240.53
3,1237.58
4,1241.91
5,1237.89
6,1242.3
0,1225.78
1,1225.91
2,1220.16
3,1230.09
4,1219.09
5,1229.52
6,1224.5
7,1225.21
0,2705.56
1,2714.04
2,2704.65
3,2706.06
4,2708.85
5,2705.68
6,2708.44
7,2704.19
8,2705.21
0,2367.67
1,2366.12
2,2367.05
3,2369.64
4,2359.06
5,2369.89
6,2360.97
7,2369.61
8,2357.59
9,2370.37
0,2423.07
1,2426.82
2,2423.38
3,2426.67
4,2423.3
5,2421.43
6,2416.09
7,2422.08
8,2415.55
9,2426.31
10,2423.49
0,2468.2
1,2471
2,2462.6
3,2476.2
4,2469.84
5,2470.01
6,2467.96
7,2471.02
8,2467.38
9,2474.7
10,2464.08
11,2474.65
0,2482.06
1,2489.22
2,2481.94
3,2497.81
4,2487.87
5,2488.3
6,2489.2
7,2492.96
8,2492.15
9,2493.98
10,2481.81
11,2490.09
12,2494.23
0,2474.5
1,2479.79
2,2477.06
3,2477.2
4,2477.87
5,2483.27
6,2478.8
7,2477.87
8,2477.71
9,2482
10,2470.19
11,2476.48
12,2469.39
13,2479.51
0,3615.42
1,3627.86
2,3616.34
3,3620.76
4,3620.07
5,3618.45
6,3617.25
7,3622.91
8,3611.42
9,3619.56
10,3617.48
11,3621.22
12,3624.12
13,3623.05
14,3619.31
0,2503.32
1,2506.35
2,2504.22
3,2500.48
4,2497.43
5,2506.55
6,2503.25
7,2506.71
8,2503.59
9,2501.61
10,2495.17
11,2500.71
12,2495.42
13,2500.16
14,2502.61
15,2501.69
0,2407.99
1,2424.38
2,2409.91
3,2424.33
4,2416.17
5,2417.77
6,2416.26
7,2417.13
8,2415.57
9,2423.71
10,2407.6
11,2416.08
12,2407.47
13,2422.92
14,2414.56
15,2415.8
16,2408.61
0,2464.29
1,2474.22
2,2470.79
3,2480.76
4,2471.67
5,2481.49
6,2472.26
7,2475.91
8,2466.68
9,2482.64
10,2472.43
11,2477.47
12,2467.43
13,2482.88
14,2466.06
15,2477.01
16,2465.25
17,2481.44
0,2781.38
1,2796.68
2,2788.97
3,2796.54
4,2779.43
5,2796.66
6,2788.58
7,2796.69
8,2788.47
9,2788.5
10,2781.55
11,2792.92
12,2786.43
13,2794.37
14,2785.76
15,2793.97
16,2778.08
17,2788.35
18,2769.54
0,2892.03
1,2894.66
2,2891.02
3,2894.16
4,2885.32
5,2893.47
6,2891.01
7,2888.97
8,2882.8
9,2894.87
10,2885.6
11,2896.09
12,2887.82
13,2896.36
14,2886.88
15,2890.46
16,2888.24
17,2896.21
18,2891.44
19,2891.3
0,2514.83
1,2532.21
2,2523.41
3,2530.84
4,2502.17
5,2532.54
6,2523.26
7,2525.93
9,2529.5
10,2520.58
11,2524.21
12,2505.35
13,2524.81
14,2512.98
15,2530.94
16,2522.35
17,2531.25
18,2523.11
19,2530.77
20,2507.38
8,2520.85
0,2525.94
1,2535.52
2,2525.71
3,2534.99
4,2518.84
5,2530.37
6,2517
7,2533.12
8,2523.11
9,2533.48
10,2523.67
11,2533.32
12,2517.59
13,2535.08
14,2525.76
15,2535.39
16,2524.95
17,2533.89
18,2518.82
19,2533.61
20,2525.48
21,2531.35
0,2563.84
1,2570.47
2,2563.15
3,2570.06
4,2562.13
5,2562.66
6,2561.37
7,2563.06
8,2556.43
9,2563.16
10,2555.58
11,2570.52
12,2558.21
13,2570.54
14,2564.24
15,2571.05
16,2559.84
17,2565.12
18,2564.64
19,2567.24
20,2558.16
21,2566.65
22,2558.07
0,2817.62
1,2823.88
3,2824.28
4,2815.77
5,2831.08
6,2817.37
7,2823.8
8,2806.39
9,2831.22
10,2824.48
11,2824.58
12,2818.05
13,2825.54
14,2823.7
15,2822.55
16,2822.05
17,2827.72
18,2807.06
19,2829.86
20,2823.89
21,2831.2
22,2818.27
23,2826.51
2,2810.22
